73,5.917,6.669,7.496,8.405,9.313,5.236,4.62,4.065,3.509
74,5.944,6.698,7.527,8.438,9.349,5.262,4.644,4.087,3.529
75,5.971,6.727,7.558,8.471,9.385,5.287,4.667,4.108,3.549
76,5.998,6.755,7.589,8.504,9.42,5.311,4.69,4.13,3.569
77,6.024,6.783,7.619,8.537,9.455,5.336,4.713,4.151,3.588
78,6.05,6.811,7.649,8.569,9.489,5.36,4.736,4.172,3.608
79,6.076,6.839,7.679,8.601,9.523,5.384,4.758,4.193,3.627
80,6.102,6.867,7.709,8.633,9.557,5.408,4.78,4.213,3.646
81,6.127,6.894,7.738,8.664,9.59,5.432,4.802,4.234,3.665
82,6.152,6.921,7.767,8.695,9.624,5.455,4.824,4.254,3.684
83,6.177,6.948,7.795,8.726,9.657,5.478,4.846,4.274,3.703
84,6.202,6.974,7.824,8.756,9.689,5.501,4.867,4.294,3.721
85,6.226,7,7.852,8.787,9.721,5.524,4.888,4.314,3.739
86,6.251,7.027,7.88,8.817,9.753,5.547,4.909,4.334,3.758
87,6.275,7.052,7.907,8.846,9.785,5.569,4.93,4.353,3.776
88,6.299,7.078,7.935,8.876,9.816,5.591,4.951,4.372,3.794
89,6.322,7.103,7.962,8.905,9.848,5.614,4.972,4.392,3.811
90,6.346,7.128,7.989,8.934,9.879,5.635,4.992,4.41,3.829
91,6.369,7.153,8.016,8.962,9.909,5.657,5.012,4.429,3.846
92,6.392,7.178,8.042,8.991,9.94,5.679,5.032,4.448,3.864
93,6.415,7.203,8.069,9.019,9.97,5.7,5.052,4.466,3.881
94,6.438,7.227,8.095,9.047,10,5.721,5.072,4.485,3.898
95,6.46,7.251,8.121,9.075,10.029,5.742,5.091,4.503,3.915
96,6.482,7.275,8.146,9.102,10.058,5.763,5.111,4.521,3.931
97,6.505,7.299,8.172,9.13,10.088,5.783,5.13,4.539,3.948
98,6.526,7.322,8.197,9.157,10.117,5.804,5.149,4.557,3.965
99,6.548,7.346,8.222,9.184,10.146,5.824,5.168,4.574,3.981
100,6.57,7.369,8.247,9.211,10.174,5.844,5.187,4.592,3.997
101,6.591,7.392,8.272,9.237,10.203,5.864,5.205,4.609,4.013
102,6.613,7.415,8.296,9.263,10.23,5.884,5.224,4.626,4.029
103,6.634,7.437,8.321,9.29,10.259,5.904,5.242,4.644,4.045
104,6.655,7.46,8.345,9.315,10.286,5.923,5.26,4.66,4.061
